recording id,timestamp,Seconds after dusk,Seconds before dawn
206869,2018-12-07T16:11:00.000Z,,-599
319021,2019-06-11T06:15:00.000Z,2400,
252124,2019-02-21T09:39:01.000Z,7201,
311179,2019-05-28T18:23:00.000Z,,-1799
198350,2018-11-21T08:43:00.000Z,3600,
260585,2019-03-08T16:41:00.000Z,,-3599
168184,2018-08-26T07:11:00.000Z,3000,
245155,2019-02-09T16:33:00.000Z,,-2399
197598,2018-11-18T15:37:00.000Z,,-2999
163136,2018-07-04T12:40:03.000Z,,-23156
177459,2018-09-28T11:49:02.000Z,18002,
263350,2019-03-13T16:11:06.000Z,,-5693
177365,2018-09-27T16:51:00.000Z,,-2399
202176,2018-11-29T08:42:00.000Z,3000,
163045,2018-07-03T18:46:00.000Z,,-1199
283517,2019-04-23T15:11:04.000Z,,-11575
198431,2018-11-21T13:43:01.000Z,,-9718
182369,2018-10-08T08:58:00.000Z,7200,
243570,2019-02-06T15:57:04.000Z,,-4375
307753,2019-05-23T06:32:01.000Z,3001,
196035,2018-11-14T09:36:02.000Z,7202,
255147,2019-02-27T16:31:04.000Z,,-3655
208731,2018-12-10T08:22:01.000Z,1201,
163410,2018-07-07T14:42:03.000Z,,-15776
269185,2019-03-25T14:53:04.000Z,,-11035
203263,2018-12-01T09:54:01.000Z,7201,
245054,2019-02-09T13:54:03.000Z,,-11936
249219,2019-02-15T08:47:00.000Z,3600,
314764,2019-06-03T18:07:00.000Z,,-2999
165026,2018-07-25T06:04:00.000Z,600,
194944,2018-11-11T08:32:00.000Z,3600,
202672,2018-11-30T08:53:00.000Z,3600,
238017,2019-01-29T08:54:00.000Z,3000,
230767,2019-01-21T14:09:02.000Z,,-9717
260899,2019-03-09T16:52:00.000Z,,-2999
213556,2018-12-20T08:19:00.000Z,600,
177199,2018-09-26T12:47:03.000Z,,-17156
211127,2018-12-16T11:06:01.000Z,,-18958
217050,2018-12-26T14:11:04.000Z,,-8155
278119,2019-04-12T14:26:01.000Z,,-13678
179984,2018-10-03T12:53:01.000Z,,-16138
319811,2019-06-12T18:52:00.000Z,,-599
163040,2018-07-03T18:06:01.000Z,,-3598
318367,2019-06-10T06:05:00.000Z,1800,
164213,2018-07-16T06:18:00.000Z,1800,
252819,2019-02-22T17:17:00.000Z,,-599
162685,2018-06-30T11:38:02.000Z,21602,
242531,2019-02-04T16:37:01.000Z,,-1798
168660,2018-08-29T16:23:06.000Z,,-6713
177969,2018-09-30T07:20:00.000Z,1800,
290896,2019-04-26T11:07:04.000Z,18004,
300519,2019-05-10T06:12:00.000Z,1200,
216310,2018-12-25T08:51:00.000Z,2400,
162340,2018-06-26T11:37:03.000Z,21603,
189834,2018-10-28T13:17:04.000Z,,-12595
263347,2019-03-13T13:11:03.000Z,,-16496
188691,2018-10-25T16:11:00.000Z,,-2399
174769,2018-09-16T06:48:00.000Z,600,
264541,2019-03-16T08:07:00.000Z,3600,
163874,2018-07-12T18:33:00.000Z,,-1799
245718,2019-02-10T16:54:00.000Z,,-1199
268677,2019-03-24T16:57:00.000Z,,-3599
162246,2018-06-24T09:36:00.000Z,14400,
302059,2019-05-13T06:39:00.000Z,3000,
276633,2019-04-08T17:40:00.000Z,,-1799
213659,2018-12-20T14:08:59.000Z,,-8100
245928,2019-02-11T09:51:01.000Z,7201,
162156,2018-06-22T11:36:01.000Z,21601,
166092,2018-08-04T08:02:00.000Z,7200,
312944,2019-05-31T07:37:01.000Z,7201,
209703,2018-12-12T11:03:01.000Z,,-19078
187757,2018-10-23T08:12:00.000Z,3600,
298757,2019-05-07T08:55:01.000Z,10801,
165179,2018-07-26T12:55:04.000Z,,-21595
314217,2019-06-02T18:47:00.000Z,,-599
280287,2019-04-16T17:47:00.000Z,,-1799
300854,2019-05-10T18:09:00.000Z,,-1799
253197,2019-02-23T10:37:02.000Z,10802,
166199,2018-08-05T06:43:00.000Z,2400,
205428,2018-12-05T14:57:03.000Z,,-5036
163011,2018-07-03T13:40:05.000Z,,-19554
278488,2019-04-13T06:35:00.000Z,600,
231243,2019-01-22T08:59:00.000Z,3000,
166614,2018-08-09T17:51:00.000Z,,-2999
165785,2018-08-01T18:10:00.000Z,,-2399
189207,2018-10-26T15:15:03.000Z,,-5696
172681,2018-09-13T10:36:01.000Z,14401,
162777,2018-07-01T10:39:00.000Z,18000,
232093,2019-01-24T10:07:01.000Z,7201,
192849,2018-11-05T15:58:00.000Z,,-2399
205432,2018-12-05T15:51:00.000Z,,-1799
259693,2019-03-06T16:39:01.000Z,,-3598
167227,2018-08-16T17:53:00.000Z,,-2399
307756,2019-05-23T08:42:02.000Z,10802,
198831,2018-11-22T13:44:03.000Z,,-9656
177100,2018-09-25T17:04:01.000Z,,-1798
163222,2018-07-05T11:41:02.000Z,21602,
169032,2018-09-01T13:26:05.000Z,,-17094
167211,2018-08-16T13:12:03.000Z,,-19256
168643,2018-08-29T07:23:00.000Z,3600,
321078,2019-06-15T05:45:00.000Z,600,
269544,2019-03-26T08:51:00.000Z,7200,
282937,2019-04-22T18:13:00.000Z,,-599
168309,2018-08-27T08:21:59.000Z,7199,
303224,2019-05-15T06:47:00.000Z,3600,
207356,2018-12-08T10:00:01.000Z,7201,
301646,2019-05-12T08:50:01.000Z,10801,
225539,2019-01-11T08:13:01.000Z,1,
169202,2018-09-02T17:30:01.000Z,,-2398
185990,2018-10-18T09:07:01.000Z,7201,
192033,2018-11-02T15:51:00.000Z,,-2999
168188,2018-08-26T10:21:02.000Z,14402,
168212,2018-08-26T18:10:00.000Z,,-599
214910,2018-12-22T15:55:00.000Z,,-1799
186429,2018-10-19T07:28:00.000Z,1200,
162790,2018-07-01T18:56:00.000Z,,-599
178735,2018-10-02T07:32:00.000Z,2400,
175236,2018-09-17T16:57:00.000Z,,-2999
165998,2018-08-03T08:01:01.000Z,7201,
264825,2019-03-17T09:05:01.000Z,7201,
163774,2018-07-11T13:44:05.000Z,,-19194
220838,2019-01-02T09:13:00.000Z,3600,
189531,2018-10-27T15:48:00.000Z,,-3599
196920,2018-11-16T15:59:01.000Z,,-1798
165390,2018-07-28T18:43:00.000Z,,-599
303853,2019-05-16T18:24:01.000Z,,-1198
320790,2019-06-14T18:13:00.000Z,,-2999
166707,2018-08-10T17:50:00.000Z,,-2999
253198,2019-02-23T11:37:03.000Z,,-21056
167921,2018-08-23T17:44:00.000Z,,-2399
162333,2018-06-26T06:17:00.000Z,2400,
225549,2019-01-11T13:13:02.000Z,,-12477
218647,2018-12-28T09:12:00.000Z,3600,
163698,2018-07-10T18:34:01.000Z,,-1798
312278,2019-05-30T08:38:02.000Z,10802,
195204,2018-11-11T16:13:00.000Z,,-1199
177487,2018-09-28T16:30:00.000Z,,-3599
162342,2018-06-26T13:37:04.000Z,,-19735
164860,2018-07-23T10:53:02.000Z,18002,
230768,2019-01-21T15:09:03.000Z,,-6116
273968,2019-04-02T17:45:00.000Z,,-1199
229620,2019-01-19T11:10:01.000Z,,-20338
181643,2018-10-05T11:55:03.000Z,,-19436
309683,2019-05-26T08:40:03.000Z,10803,
290277,2019-04-25T16:09:04.000Z,,-8155
174776,2018-09-16T09:38:02.000Z,10802,
173357,2018-09-14T07:07:00.000Z,1800,
303473,2019-05-15T18:03:00.000Z,,-2399
168279,2018-08-27T06:42:00.000Z,1200,
189210,2018-10-26T16:10:00.000Z,,-2399
252371,2019-02-21T17:16:00.000Z,,-599
293394,2019-04-29T06:34:00.000Z,1800,
233932,2019-01-27T16:48:00.000Z,,-599
166431,2018-08-07T18:04:00.000Z,,-2399
186928,2018-10-21T16:26:00.000Z,,-1799
298633,2019-05-07T06:15:00.000Z,1200,
187763,2018-10-23T14:12:05.000Z,,-9654
165259,2018-07-27T06:56:00.000Z,3600,
173015,2018-09-13T17:23:00.000Z,,-1799
305309,2019-05-19T07:44:01.000Z,7201,
234201,2019-01-28T08:55:00.000Z,3000,
174270,2018-09-15T08:38:01.000Z,7201,
180539,2018-10-04T14:54:01.000Z,,-8758
185471,2018-10-16T16:13:00.000Z,,-2999
167229,2018-08-16T18:13:00.000Z,,-1199
200293,2018-11-25T09:47:01.000Z,7201,
278494,2019-04-13T08:25:00.000Z,7200,
229618,2019-01-19T10:10:01.000Z,7201,
171922,2018-09-12T08:35:01.000Z,7201,
163860,2018-07-12T12:45:01.000Z,,-22678
214072,2018-12-21T16:04:00.000Z,,-1199
187841,2018-10-23T16:23:00.000Z,,-1799
164043,2018-07-14T11:46:02.000Z,21602,
257877,2019-03-03T16:26:03.000Z,,-4196
171456,2018-09-10T10:33:04.000Z,14404,
264619,2019-03-16T16:49:00.000Z,,-3599
321939,2019-06-16T18:44:00.000Z,,-1199
266745,2019-03-20T09:00:01.000Z,7201,
215423,2018-12-23T14:10:03.000Z,,-8096
195703,2018-11-13T10:35:01.000Z,10801,
262148,2019-03-11T17:24:00.000Z,,-1199
193599,2018-11-08T16:05:00.000Z,,-1799
163209,2018-07-05T06:41:00.000Z,3600,
223061,2019-01-06T08:53:00.000Z,2400,
178318,2018-10-01T11:51:03.000Z,,-20036
203267,2018-12-01T13:54:04.000Z,,-8875
259893,2019-03-07T08:00:00.000Z,2400,
213557,2018-12-20T08:29:00.000Z,1200,
305304,2019-05-19T06:04:01.000Z,1201,
312609,2019-05-30T17:38:08.000Z,,-4611
307914,2019-05-23T12:42:05.000Z,,-22074
317751,2019-06-09T06:25:00.000Z,3000,
174298,2018-09-15T15:38:06.000Z,,-7913
164703,2018-07-21T17:51:02.000Z,,-4077
164228,2018-07-16T12:48:03.000Z,,-22436
177094,2018-09-25T13:46:04.000Z,,-13675
168477,2018-08-28T11:23:03.000Z,18003,
209851,2018-12-12T15:03:01.000Z,,-4678
182790,2018-10-10T07:40:00.000Z,2400,
253902,2019-02-24T14:35:04.000Z,,-10435
309793,2019-05-26T13:40:06.000Z,,-18713
164211,2018-07-16T05:58:00.000Z,600,
228024,2019-01-16T09:01:00.000Z,3000,
253199,2019-02-23T12:37:04.000Z,,-17455
318494,2019-06-10T12:35:04.000Z,,-23155
189706,2018-10-28T10:17:02.000Z,10802,
192258,2018-11-03T12:24:03.000Z,,-15356
179439,2018-10-02T16:53:00.000Z,,-1799
168778,2018-08-30T06:54:00.000Z,1800,
312277,2019-05-30T07:38:01.000Z,7201,
164968,2018-07-24T18:16:00.000Z,,-2399
211224,2018-12-16T15:32:00.000Z,,-2999
223516,2019-01-07T15:47:00.000Z,,-2999
261343,2019-03-10T17:13:00.000Z,,-1799
162200,2018-06-23T09:36:03.000Z,14403,
169164,2018-09-02T11:27:01.000Z,18001,
201804,2018-11-28T10:51:02.000Z,10802,
280717,2019-04-17T17:58:00.000Z,,-1199
295861,2019-05-02T17:00:04.000Z,,-5515
298840,2019-05-07T16:55:06.000Z,,-6053
165366,2018-07-28T15:57:06.000Z,,-10553
316310,2019-06-06T07:36:01.000Z,7201,
238497,2019-01-30T11:03:02.000Z,,-21537
309495,2019-05-26T06:10:00.000Z,1800,
186846,2018-10-21T07:50:00.000Z,2400,
182643,2018-10-09T16:23:00.000Z,,-2999
188193,2018-10-24T12:13:04.000Z,,-16735
170963,2018-09-09T10:33:01.000Z,14401,
205074,2018-12-04T15:41:00.000Z,,-2399
267195,2019-03-21T07:29:00.000Z,1800,
220333,2019-01-01T08:43:00.000Z,1800,
163699,2018-07-10T18:44:00.000Z,,-1199
321337,2019-06-15T17:35:04.000Z,,-5275
257584,2019-03-02T17:15:00.000Z,,-1199
271448,2019-03-29T14:47:06.000Z,,-11633
229156,2019-01-18T14:11:00.000Z,,-9419
168931,2018-08-31T11:25:03.000Z,18003,
224050,2019-01-08T16:08:00.000Z,,-1799
263067,2019-03-13T09:11:01.000Z,7201,
218779,2018-12-28T15:12:04.000Z,,-4555
266404,2019-03-19T16:52:01.000Z,,-3598
319592,2019-06-12T10:35:03.000Z,18003,
175301,2018-09-18T07:00:00.000Z,1200,
299794,2019-05-09T14:53:05.000Z,,-13494
276514,2019-04-08T14:32:06.000Z,,-13073
177309,2018-09-27T07:18:00.000Z,1800,
183919,2018-10-12T13:01:05.000Z,,-14874
296440,2019-05-03T16:59:04.000Z,,-5635
255038,2019-02-27T08:31:00.000Z,3600,
161961,2018-06-18T08:35:00.000Z,10800,
262614,2019-03-12T07:33:00.000Z,1200,
218110,2018-12-27T12:12:03.000Z,,-15356
198026,2018-11-20T07:52:00.000Z,600,
265205,2019-03-17T16:50:00.000Z,,-3599
163394,2018-07-07T06:22:00.000Z,2400,
302657,2019-05-14T14:48:06.000Z,,-14033
210265,2018-12-13T15:31:00.000Z,,-2999
267524,2019-03-22T07:07:00.000Z,600,
186925,2018-10-21T15:56:00.000Z,,-3599
183980,2018-10-12T16:29:00.000Z,,-2399
297405,2019-05-05T18:04:00.000Z,,-1799
168929,2018-08-31T09:25:01.000Z,10801,
164385,2018-07-18T07:49:02.000Z,7202,
221924,2019-01-04T16:14:00.000Z,,-1199
166944,2018-08-13T10:10:01.000Z,14401,
316921,2019-06-07T17:35:06.000Z,,-5093
178316,2018-10-01T09:51:02.000Z,10802,
276452,2019-04-08T07:32:01.000Z,3601,
294382,2019-04-30T07:03:00.000Z,3600,
205077,2018-12-04T16:11:01.000Z,,-598
313629,2019-06-01T16:37:05.000Z,,-8334
254027,2019-02-24T16:49:00.000Z,,-2399
282620,2019-04-21T18:02:00.000Z,,-1199
165061,2018-07-25T17:54:06.000Z,,-3713
263844,2019-03-14T14:10:03.000Z,,-13016
203952,2018-12-02T10:55:01.000Z,10801,
165043,2018-07-25T09:54:02.000Z,14402,
166768,2018-08-11T06:58:00.000Z,3000,
278231,2019-04-12T17:54:00.000Z,,-1199
276911,2019-04-09T14:30:03.000Z,,-13256
315436,2019-06-04T16:36:06.000Z,,-8513
164931,2018-07-24T06:23:00.000Z,1800,
268281,2019-03-23T16:56:00.000Z,,-3599
193854,2018-11-09T16:04:00.000Z,,-1799
278229,2019-04-12T17:34:00.000Z,,-2399
229746,2019-01-19T15:49:00.000Z,,-3599
257076,2019-03-01T10:29:00.000Z,10800,
249220,2019-02-15T09:47:01.000Z,7201,
294384,2019-04-30T09:03:02.000Z,10802,
170962,2018-09-09T09:33:00.000Z,10800,
220840,2019-01-02T11:13:02.000Z,,-19137
251294,2019-02-20T13:41:02.000Z,,-13437
280969,2019-04-18T06:58:00.000Z,2400,
163510,2018-07-08T18:35:00.000Z,,-1799
320223,2019-06-13T16:35:06.000Z,,-8873
320138,2019-06-13T10:35:04.000Z,18004,
319258,2019-06-11T18:52:00.000Z,,-599
260496,2019-03-08T12:18:02.000Z,,-19377
164501,2018-07-19T14:50:04.000Z,,-14995
230338,2019-01-20T16:30:00.000Z,,-1199
162120,2018-06-21T18:35:00.000Z,,-1799
163835,2018-07-12T06:35:00.000Z,3000,
254224,2019-02-25T09:34:00.000Z,7200,
239047,2019-01-31T16:43:00.000Z,,-1199
218111,2018-12-27T13:12:04.000Z,,-11755
231409,2019-01-22T16:32:01.000Z,,-1198
163667,2018-07-10T06:44:00.000Z,3600,
165960,2018-08-03T06:31:00.000Z,1800,
294377,2019-04-30T06:13:00.000Z,600,
289639,2019-04-24T07:10:01.000Z,3601,
281586,2019-04-19T14:16:06.000Z,,-14633
296869,2019-05-04T11:58:02.000Z,21602,
168932,2018-08-31T12:25:04.000Z,,-20875
302184,2019-05-13T13:49:05.000Z,,-17514
232825,2019-01-25T16:16:00.000Z,,-2399
317220,2019-06-08T05:55:00.000Z,1200,
259121,2019-03-05T10:23:00.000Z,10800,
246606,2019-02-12T16:26:00.000Z,,-2999
188445,2018-10-25T07:14:01.000Z,1,
184191,2018-10-13T07:52:00.000Z,3000,
290183,2019-04-25T11:09:02.000Z,18002,
163154,2018-07-04T18:06:01.000Z,,-3598
166574,2018-08-09T06:17:00.000Z,600,
191790,2018-11-01T13:22:02.000Z,,-12057
162588,2018-06-29T07:38:01.000Z,7201,
166859,2018-08-12T06:59:00.000Z,3000,
232824,2019-01-25T16:06:00.000Z,,-2999
233283,2019-01-26T08:46:00.000Z,2400,
199684,2018-11-24T08:26:01.000Z,2401,
308433,2019-05-24T09:41:00.000Z,14400,
212905,2018-12-18T08:57:00.000Z,3000,
316826,2019-06-07T08:35:00.000Z,10800,
257077,2019-03-01T11:29:00.000Z,,-21899
163305,2018-07-06T07:41:00.000Z,7200,
270999,2019-03-28T10:48:02.000Z,14402,
304425,2019-05-17T17:45:00.000Z,,-3599
215220,2018-12-23T09:00:00.000Z,3000,
308518,2019-05-24T15:41:03.000Z,,-11336
247043,2019-02-13T16:57:00.000Z,,-1199
218116,2018-12-27T15:48:00.000Z,,-2399
168781,2018-08-30T07:24:00.000Z,3600,
291397,2019-04-27T07:06:00.000Z,3600,
304963,2019-05-18T16:45:04.000Z,,-7255
252721,2019-02-22T07:58:00.000Z,1200,
228535,2019-01-17T14:11:02.000Z,,-9357
258171,2019-03-04T07:54:00.000Z,1800,
292901,2019-04-28T14:05:03.000Z,,-15776
162671,2018-06-30T06:08:00.000Z,1800,
197527,2018-11-18T10:40:01.000Z,10801,
231240,2019-01-22T08:29:00.000Z,1200,
252126,2019-02-21T10:39:02.000Z,10802,
167924,2018-08-23T18:14:00.000Z,,-599
163232,2018-07-05T15:41:05.000Z,,-12234
275367,2019-04-05T17:37:00.000Z,,-1799
162766,2018-07-01T06:29:00.000Z,3000,
309799,2019-05-26T18:02:00.000Z,,-2999
228022,2019-01-16T08:41:00.000Z,1800,
239719,2019-02-01T16:24:00.000Z,,-2399
270867,2019-03-28T09:48:03.000Z,10803,
167386,2018-08-18T10:14:02.000Z,14402,
169204,2018-09-02T17:50:00.000Z,,-1199
271453,2019-03-29T17:21:01.000Z,,-2398
185812,2018-10-17T16:51:00.000Z,,-599
221170,2019-01-03T08:33:00.000Z,1200,
231803,2019-01-23T10:08:01.000Z,7201,
238020,2019-01-29T11:04:01.000Z,,-21358
163416,2018-07-07T18:25:01.000Z,,-2398
278758,2019-04-13T17:55:00.000Z,,-1199
321081,2019-06-15T06:15:00.000Z,2400,
168717,2018-08-29T17:45:00.000Z,,-1799
240278,2019-02-02T08:20:00.000Z,1200,
207937,2018-12-08T16:01:00.000Z,,-1199
225223,2019-01-10T16:30:00.000Z,,-599
208871,2018-12-10T12:02:01.000Z,,-15538
246441,2019-02-12T10:50:01.000Z,10801,
180537,2018-10-04T12:54:00.000Z,,-15959
296874,2019-05-04T16:58:06.000Z,,-5753
226439,2019-01-13T08:42:00.000Z,1800,
321339,2019-06-15T18:13:00.000Z,,-2999
192032,2018-11-02T15:41:00.000Z,,-3599
169639,2018-09-05T12:29:00.000Z,,-20159
277553,2019-04-11T06:38:00.000Z,600,
192791,2018-11-05T12:26:02.000Z,,-15117
276448,2019-04-08T06:52:00.000Z,1200,
260900,2019-03-09T17:02:01.000Z,,-2398
290982,2019-04-26T16:07:06.000Z,,-8333
303848,2019-05-16T16:47:07.000Z,,-7012
280160,2019-04-16T17:27:00.000Z,,-2999
202777,2018-11-30T12:53:01.000Z,,-12538
167052,2018-08-14T15:11:01.000Z,,-12298
165388,2018-07-28T18:23:00.000Z,,-1799
280054,2019-04-16T10:20:03.000Z,14403,
175527,2018-09-18T17:25:00.000Z,,-1199
182214,2018-10-07T07:37:00.000Z,2400,
271803,2019-03-30T10:45:01.000Z,14401,
203772,2018-12-02T08:55:00.000Z,3600,
215219,2018-12-23T08:50:00.000Z,2400,
264160,2019-03-15T07:38:00.000Z,1800,
163239,2018-07-05T18:45:00.000Z,,-1199
228020,2019-01-16T08:21:00.000Z,600,
162103,2018-06-21T06:16:00.000Z,2400,
165783,2018-08-01T17:50:01.000Z,,-3598
188098,2018-10-24T07:33:00.000Z,1200,
198826,2018-11-22T08:44:00.000Z,3600,
210140,2018-12-13T08:54:00.000Z,3000,
290979,2019-04-26T13:07:06.000Z,,-19133
167884,2018-08-23T10:18:01.000Z,14401,
163141,2018-07-04T17:40:07.000Z,,-5152
162501,2018-06-28T12:38:05.000Z,,-23274
263348,2019-03-13T14:11:04.000Z,,-12895
231410,2019-01-22T16:42:00.000Z,,-599
232670,2019-01-25T09:07:00.000Z,3600,
182030,2018-10-06T09:56:01.000Z,10801,
200863,2018-11-26T10:49:00.000Z,10800,
164762,2018-07-22T06:42:00.000Z,3000,
308057,2019-05-23T18:10:00.000Z,,-2399
168064,2018-08-25T06:50:00.000Z,1800,
166017,2018-08-03T17:01:06.000Z,,-6413
206578,2018-12-07T08:59:00.000Z,3600,
166941,2018-08-13T07:10:00.000Z,3600,
184193,2018-10-13T09:02:00.000Z,7200,
165862,2018-08-02T11:01:04.000Z,18004,
276126,2019-04-07T11:33:03.000Z,18003,
163668,2018-07-10T07:44:00.000Z,7200,
298264,2019-05-06T09:56:02.000Z,14402,
302286,2019-05-13T18:11:00.000Z,,-1799
319807,2019-06-12T18:12:00.000Z,,-2999
165752,2018-08-01T10:00:02.000Z,14402,
166135,2018-08-04T17:02:03.000Z,,-6296
316309,2019-06-06T06:36:00.000Z,3600,
169274,2018-09-03T12:28:02.000Z,,-20397
185991,2018-10-18T10:07:01.000Z,10801,
294742,2019-04-30T18:20:00.000Z,,-599
281078,2019-04-18T13:18:05.000Z,,-18054
163566,2018-07-09T06:13:00.000Z,1800,
218781,2018-12-28T15:38:00.000Z,,-2999
191549,2018-10-31T16:34:01.000Z,,-598
226547,2019-01-13T15:43:00.000Z,,-3599
320686,2019-06-14T09:35:01.000Z,14401,
309124,2019-05-25T13:40:02.000Z,,-18657
219181,2018-12-29T09:02:00.000Z,3000,
162607,2018-06-29T18:26:01.000Z,,-2398
179924,2018-10-03T07:33:01.000Z,2401,
276631,2019-04-08T17:20:00.000Z,,-2999
193557,2018-11-08T12:29:02.000Z,,-14757
252817,2019-02-22T16:57:00.000Z,,-1799
321079,2019-06-15T05:55:00.000Z,1200,
244612,2019-02-08T16:42:00.000Z,,-1799
195101,2018-11-11T13:32:04.000Z,,-10855
162910,2018-07-02T18:36:00.000Z,,-1799
279046,2019-04-14T11:23:01.000Z,18001,
269186,2019-03-25T15:53:04.000Z,,-7435
281428,2019-04-19T08:16:02.000Z,7202,
250398,2019-02-18T15:43:03.000Z,,-5996
302589,2019-05-14T06:28:00.000Z,2400,
213286,2018-12-19T12:08:02.000Z,,-15297
196032,2018-11-14T08:16:00.000Z,2400,
175303,2018-09-18T07:20:00.000Z,2400,
274311,2019-04-03T13:39:05.000Z,,-16014
197296,2018-11-17T16:08:00.000Z,,-1199
220690,2019-01-02T08:23:00.000Z,600,
182494,2018-10-09T07:29:00.000Z,1800,
177463,2018-09-28T15:49:06.000Z,,-6053
163140,2018-07-04T16:40:06.000Z,,-8753
232827,2019-01-25T16:36:00.000Z,,-1199
232089,2019-01-24T08:37:00.000Z,1800,
221922,2019-01-04T15:54:00.000Z,,-2399
167482,2018-08-19T14:15:03.000Z,,-15236
195774,2018-11-13T12:35:02.000Z,,-14157
168313,2018-08-27T12:22:03.000Z,,-21356
177075,2018-09-25T07:06:00.000Z,1200,
283429,2019-04-23T06:41:00.000Z,1800,
258277,2019-03-04T16:47:00.000Z,,-2999
196140,2018-11-14T16:20:00.000Z,,-599
216457,2018-12-25T15:46:00.000Z,,-2399
277394,2019-04-10T17:52:01.000Z,,-1198
196913,2018-11-16T11:38:02.000Z,,-17457
188448,2018-10-25T07:44:00.000Z,1800,
169281,2018-09-03T17:28:01.000Z,,-2398
167548,2018-08-20T06:56:00.000Z,2400,
303854,2019-05-16T18:34:00.000Z,,-599
264165,2019-03-15T10:08:02.000Z,10802,
315162,2019-06-04T05:46:01.000Z,601,
209342,2018-12-11T15:21:01.000Z,,-3598
221380,2019-01-03T16:03:00.000Z,,-1799
298761,2019-05-07T12:55:04.000Z,,-20455
283437,2019-04-23T12:11:02.000Z,,-22377
253024,2019-02-23T08:07:00.000Z,1800,
298407,2019-05-06T17:35:00.000Z,,-3599
271801,2019-03-30T08:45:00.000Z,7200,
315992,2019-06-05T17:36:09.000Z,,-4970
257158,2019-03-01T16:44:00.000Z,,-2999
181808,2018-10-05T16:59:01.000Z,,-1198
193324,2018-11-07T10:28:03.000Z,10803,
303852,2019-05-16T18:14:01.000Z,,-1798
318373,2019-06-10T09:35:02.000Z,14402,
189536,2018-10-27T16:38:00.000Z,,-599
296310,2019-05-03T10:59:01.000Z,18001,
290181,2019-04-25T09:09:01.000Z,10801,
163137,2018-07-04T13:40:04.000Z,,-19555
263667,2019-03-14T09:10:01.000Z,7201,
171567,2018-09-10T13:33:05.000Z,,-15894
164155,2018-07-15T18:52:00.000Z,,-599
299136,2019-05-08T07:54:00.000Z,7200,
166416,2018-08-07T11:05:03.000Z,18003,
164933,2018-07-24T06:43:00.000Z,3000,
295860,2019-05-02T16:00:03.000Z,,-9116
204301,2018-12-03T08:15:00.000Z,1200,
206867,2018-12-07T15:51:00.000Z,,-1799
320543,2019-06-14T07:35:01.000Z,7201,
188686,2018-10-25T13:14:04.000Z,,-13015
266302,2019-03-19T11:02:01.000Z,,-24598
293525,2019-04-29T15:04:04.000Z,,-12295
164154,2018-07-15T18:42:00.000Z,,-1199
162119,2018-06-21T18:25:00.000Z,,-2399
257369,2019-03-02T08:27:00.000Z,3600,
191973,2018-11-02T09:23:00.000Z,7200,
297319,2019-05-05T10:57:01.000Z,18001,
204968,2018-12-04T09:56:01.000Z,7201,
275124,2019-04-05T07:06:00.000Z,1800,
165997,2018-08-03T07:01:00.000Z,3600,
263066,2019-03-13T08:11:00.000Z,3600,
277557,2019-04-11T07:18:00.000Z,3000,
166855,2018-08-12T06:19:00.000Z,600,
262043,2019-03-11T07:34:01.000Z,1201,
313190,2019-05-31T17:55:01.000Z,,-3598
274682,2019-04-04T07:18:00.000Z,2400,
245717,2019-02-10T16:44:00.000Z,,-1799
252730,2019-02-22T12:38:03.000Z,,-17336
168845,2018-08-30T17:44:00.000Z,,-1799
197292,2018-11-17T15:28:01.000Z,,-3598
278633,2019-04-13T14:25:06.000Z,,-13793
307751,2019-05-23T06:12:00.000Z,1800,
184947,2018-10-15T12:04:02.000Z,,-17997
203954,2018-12-02T12:55:03.000Z,,-12356
219630,2018-12-30T15:40:00.000Z,,-2999
162504,2018-06-28T15:38:08.000Z,,-12471
199351,2018-11-23T12:45:01.000Z,,-13138
224611,2019-01-09T08:53:00.000Z,2400,
166021,2018-08-03T18:18:00.000Z,,-1799
224048,2019-01-08T15:48:00.000Z,,-2999
162192,2018-06-23T05:46:00.000Z,600,
254612,2019-02-26T10:33:02.000Z,10802,
230066,2019-01-20T10:10:00.000Z,7200,
229747,2019-01-19T15:59:00.000Z,,-2999
164137,2018-07-15T13:47:02.000Z,,-18897
267677,2019-03-22T14:57:04.000Z,,-10675
302590,2019-05-14T06:38:00.000Z,3000,
206170,2018-12-06T15:21:01.000Z,,-3598
305977,2019-05-20T06:44:00.000Z,3600,
181802,2018-10-05T14:55:04.000Z,,-8635
169277,2018-09-03T15:28:04.000Z,,-9595
165348,2018-07-28T06:27:01.000Z,1801,
289768,2019-04-24T15:10:01.000Z,,-11698
182212,2018-10-07T07:17:00.000Z,1200,
171570,2018-09-10T16:33:08.000Z,,-5091
315443,2019-06-04T18:48:00.000Z,,-599
164572,2018-07-20T06:10:00.000Z,1200,
313528,2019-06-01T06:17:00.000Z,2400,
276019,2019-04-07T07:33:00.000Z,3600,
280052,2019-04-16T08:20:01.000Z,7201,
258274,2019-03-04T15:24:02.000Z,,-7977
250404,2019-02-18T17:13:00.000Z,,-599
308430,2019-05-24T06:41:00.000Z,3600,
317430,2019-06-08T14:35:03.000Z,,-15896
169163,2018-09-02T10:27:00.000Z,14400,
202782,2018-11-30T15:42:00.000Z,,-2399
171452,2018-09-10T07:23:00.000Z,3000,
209219,2018-12-11T10:02:01.000Z,7201,
163391,2018-07-07T05:52:00.000Z,600,
196828,2018-11-16T07:58:00.000Z,1200,
